"file","caption","category","png_time"
"C:/China2015/r4ss/plots_S///comp_lenfit_residsflt4mkt2.png","Pearson residuals, retained, 4_CA_SouthOf4010_Rec_PR (max=4.06) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_sampsize_flt4mkt2.png","N-EffN comparison, length comps, retained, 4_CA_SouthOf4010_Rec_PR","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_data_weighting_TA1.8_4_CA_SouthOf4010_Rec_PR.png","Francis data weighting method TA1.8 4_CA_SouthOf4010_Rec_PR <br> Suggested sample size adjustment (with 95% interval) for len data from 4_CA_SouthOf4010_Rec_PR:<br>1.0025 (0.6285-2.0216)","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_flt5mkt2.png","length comps, retained, 5_CA_SouthOf4010_Comm_Discard","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_residsflt5mkt2.png","Pearson residuals, retained, 5_CA_SouthOf4010_Comm_Discard (max=1.87) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_sampsize_flt5mkt2.png","N-EffN comparison, length comps, retained, 5_CA_SouthOf4010_Comm_Discard","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_data_weighting_TA1.8_5_CA_SouthOf4010_Comm_Discard.png","Francis data weighting method TA1.8 5_CA_SouthOf4010_Comm_Discard <br> Suggested sample size adjustment (with 95% interval) for len data from 5_CA_SouthOf4010_Comm_Discard:<br>0.9835 (0.7573-2.5889)","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_flt6mkt0.png","length comps, whole catch, 6_CA_SouthOf4010_Rec_PC_DWV_index","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_residsflt6mkt0.png","Pearson residuals, whole catch, 6_CA_SouthOf4010_Rec_PC_DWV_index (max=3.33) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_sampsize_flt6mkt0.png","N-EffN comparison, length comps, whole catch, 6_CA_SouthOf4010_Rec_PC_DWV_index","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_data_weighting_TA1.8_6_CA_SouthOf4010_Rec_PC_DWV_index.png","Francis data weighting method TA1.8 6_CA_SouthOf4010_Rec_PC_DWV_index <br> Suggested sample size adjustment (with 95% interval) for len data from 6_CA_SouthOf4010_Rec_PC_DWV_index:<br>1.1078 (0.6324-4.6563)","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_flt8mkt0.png","length comps, whole catch, 8_CA_SouthOf4010_CCFRP_comps_only","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_residsflt8mkt0.png","Pearson residuals, whole catch, 8_CA_SouthOf4010_CCFRP_comps_only (max=4.3) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_sampsize_flt8mkt0.png","N-EffN comparison, length comps, whole catch, 8_CA_SouthOf4010_CCFRP_comps_only","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_data_weighting_TA1.8_8_CA_SouthOf4010_CCFRP_comps_only.png","Francis data weighting method TA1.8 8_CA_SouthOf4010_CCFRP_comps_only <br> Suggested sample size adjustment (with 95% interval) for len data from 8_CA_SouthOf4010_CCFRP_comps_only:<br>0.9835 (0.5092-7.9599)","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_mkt2_aggregated_across_time.png","length comps, retained, aggregated across time by fleet","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_mkt0_aggregated_across_time.png","length comps, whole catch, aggregated across time by fleet","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_sex1mkt2_multi-fleet_comparison.png","Note: this plot doesn't seem to be working right for some models.<br><br> Pearson residuals, sexes combined, retained, comparing across fleets <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_sex1mkt0_multi-fleet_comparison.png","Note: this plot doesn't seem to be working right for some models.<br><br> Pearson residuals, sexes combined, whole catch, comparing across fleets <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_gstlenfit_flt3mkt2.png","ghost length comps, retained, 3_CA_SouthOf4010_Rec_PC","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_gstlenfit_residsflt3mkt2.png","Pearson residuals, retained, 3_CA_SouthOf4010_Rec_PC (max=NA) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_gstlenfit_flt4mkt2.png","ghost length comps, retained, 4_CA_SouthOf4010_Rec_PR","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_gstlenfit_residsflt4mkt2.png","Pearson residuals, retained, 4_CA_SouthOf4010_Rec_PR (max=NA) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_agefit_flt3mkt0.png","age comps, whole catch, 3_CA_SouthOf4010_Rec_PC","AgeComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_agefit_residsflt3mkt0.png","Pearson residuals, whole catch, 3_CA_SouthOf4010_Rec_PC (max=10.53) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","AgeComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_agefit_sampsize_flt3mkt0.png","N-EffN comparison, age comps, whole catch, 3_CA_SouthOf4010_Rec_PC","AgeComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_agefit_data_weighting_TA1.8_3_CA_SouthOf4010_Rec_PC.png","Francis data weighting method TA1.8 3_CA_SouthOf4010_Rec_PC <br> Suggested sample size adjustment (with 95% interval) for age data from 3_CA_SouthOf4010_Rec_PC:<br>4.8811 (2.8485-18.1852)","AgeComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_agefit_mkt0_aggregated_across_time.png","age comps, whole catch, aggregated across time by fleet","AgeComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_agefit_sex1mkt0_multi-fleet_comparison.png","Note: this plot doesn't seem to be working right for some models.<br><br> Pearson residuals, sexes combined, whole catch, comparing across fleets <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","AgeComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_gstagefit_flt3mkt0.png","ghost age comps, whole catch, 3_CA_SouthOf4010_Rec_PC","AgeComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_gstagefit_residsflt3mkt0.png","Pearson residuals, whole catch, 3_CA_SouthOf4010_Rec_PC (max=NA) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","AgeComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_gstagefit_flt9mkt0.png","ghost age comps, whole catch, 9_CA_SouthOf4010_Abrams_thesis_comps","AgeComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_gstagefit_residsflt9mkt0.png","Pearson residuals, whole catch, 9_CA_SouthOf4010_Abrams_thesis_comps (max=NA) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","AgeComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_condAALfit_residsflt9mkt0.png","Pearson residuals, whole catch, 9_CA_SouthOf4010_Abrams_thesis_comps (max=17.76)","A@LComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_condAALfit_data_weighting_TA1.8_condAge9_CA_SouthOf4010_Abrams_thesis_comps.png","Francis data weighting method TA1.8 for conditional age data 9_CA_SouthOf4010_Abrams_thesis_comps <br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","A@LComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_condAALfit_Andre_plotsflt9mkt0.png","Conditional AAL plot, whole catch, 9_CA_SouthOf4010_Abrams_thesis_comps","A@LComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S//yield1_yield_curve.png","Yield curve","Yield",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S//yield2_Hilborn_surplus_production.png","Surplus production plot. For interpretation, see<br> <blockquote>Walters, Hilborn, and  Christensen, 2008, Surplus production dynamics in declining and recovering fish populations. <i>Can. J. Fish. Aquat. Sci.</i> 65: 2536-2551.</blockquote>","Yield",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///data_plot.png","Data presence by year for each fleet","Data",2015-07-23 14:38:36
